"RIFOCIN 125 MG/1,5 ML 1 AMPUL",SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2.39
RIFOCIN 250 MG /3 ML 1 AMPUL,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,4.78
RILUTEK 50 MG 56 FILM TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,73.06
RIMOBOLAN AMPUL 100 MG/1 ML 1 AMPUL,BAYER TÜRK KİMYA SAN. LTD. ŞTİ.,8.93
"RIMONAL % 0.2 GOZ DAMLASI, COZELTI (1 SISE)",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,18.6
"RIMONAL P %0.15 GOZ DAMLASI, COZELTI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,160.81
"RIMOSOPT 2 MG/ML + 5 MG/ML GOZ DAMLASI, COZELTI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,6.4
"RINOFLOW 100 MCG BURUN SPREYI, SUSPANSIYON",ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,14.85
"RINOMIL 100 MCG BURUN SPREYI, SUSPANSIYON",DR. SERTUS İLAÇ SAN. VE TİC. LTD. ŞTİ.,14.85
"RINOMIL 100 MCG BURUN SPREYI, SUSPANSIYON (120 DOZ)",DR. SERTUS İLAÇ SAN. VE TİC. LTD. ŞTİ.,5.08
RINVOQ 15 MG UZATILMIS SALIMLI TABLET (28 ADET),ABBVİE TIBBİ İLAÇLAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ,552.33
RISBRETA GENUAIR 322 MIKROGRAM INHALASYON TOZU (60 DOZ),MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,25.73
"RISONEL %0,05 SUSPANSIYON ICEREN BURUN SPREYI",ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.4
RISPERDAL 1 MG 20 FILM TABLET,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,1.81
RISPERDAL 1 MG/ML ORAL COZELTI,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,8.78
RISPERDAL 2 MG 20 FILM TABLET,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,5.52
RISPERDAL 3 MG 20 FILM TABLET,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,5.27
RISPERDAL 4 MG 20 FILM TABLET,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,9.54
RISPERDAL CONSTA 25 MG IM ENJEKSIYONLUK UZATILMIS SALIMLI SUSPANSIYON,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,38.07
"RISPERDAL CONSTA 37,5 MG IM ENJEKSIYONLUK UZATILMIS SALIMLI SUSPANSIYON",JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,50.0
RISPERDAL CONSTA 50 MG IM ENJEKSIYONLUK UZATILMIS SALIMLI SUSPANSIYON,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,59.61
RITALINE 10 MG 30 TABLET,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,4.0
RIVOKSAR 10 MG FILM KAPLI TABLET (10 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,16.36
RIVOKSAR 15 MG FILM KAPLI TABLET (28 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,46.02
RIVOKSAR 2.5 MG FILM KAPLI TABLET (56 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,70.0
RIVOKSAR 20 MG FILM KAPLI TABLET (28 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,46.02
RIXPER 1 MG 30 FILM KAPLI TABLET,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,2.71
RIXPER 2 MG 30 FILM KAPLI TABLET,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,8.28
RIXPER 3 MG 30 FILM KAPLI TABLET,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,7.9
RIXPER 4 MG 30 FILM KAPLI TABLET,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,14.31
RIZOPROL 5 MG FILM KAPLI TABLET (30 FILM TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,2.65
RODINIR 125 MG/5 ML ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ 100 ML,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,18.35
"RODINIR 250 MG/5 ML ORAL SUSPANSIYON HAZIRLAMAK ICIN KURU TOZ, 100 ML",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,20.24
RODINIR 300 MG KAPSUL (10 KAPSUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,21.85
RODINIR 300 MG KAPSUL (20 KAPSUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,26.59
"ROLGICIN % 0,5 STERIL GOZ DAMLASI, COZELTI (1 SISE)",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,7.23
"ROLGICIN %0,4 STERIL GOZ DAMLASI, COZELTI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,3.46
ROLGICIN 30 MG/ML IM/IV ENJEKSIYONLUK COZELTI (5 AMPUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,3.45
ROLINOZ 10 MG 20 FILM TABLET,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,4.4
ROMPAG 25 MG FILM KAPLI TABLET (14 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,333.5
ROMPAG 25 MG FILM KAPLI TABLET (28 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,667.0
ROMPAG 50 MG FILM KAPLI TABLET (14 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,667.0
ROMPAG 50 MG FILM KAPLI TABLET (28 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,1334.0
ROMPAG 75 MG FILM KAPLI TABLET (14 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,1000.5
ROMPAG 75 MG FILM KAPLI TABLET (28 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,2001.0
RONOCIT 1000 MG/4 ML IM/IV ENJEKSIYONLUK COZELTI (5 AMPUL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,167.09
ROSERGOL 100 MG DAGILABILIR TABLET (10 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,1.6
ROSUSTAR 10 MG 28 FILM KAPLI TABLET,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,20.95
ROSUSTAR 20 MG 28 FILM KAPLI TABLET,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,31.15
ROSUSTAR 40 MG 28 FILM KAPLI TABLET,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,53.79
ROTALEPTIN 300 MG 50 KAPSUL,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,13.23
"ROTARIX 1,5 ML ORAL SUSPANSIYON ICEREN APLIKATOR",GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,50.0
"ROTARIX 1,5 ML ORAL SUSPANSIYON ICEREN TUP (1 TUP)",GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,59.99
"ROTATEQ CANLI, ORAL, PENTAVALAN ROTAVIRUS ASISI",MERCK SHARP DOHME İLAÇLARI LTD. ŞTİ.,44.52
ROTAZAR 150 MG FILM TABLET (28 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,12.46
ROTAZAR 300 MG FILM TABLET (28 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,17.1
ROTAZAR PLUS 150MG/12.5MG FILM TABLET (28 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,13.78
ROTAZAR PLUS 300MG/12.5MG FILM TABLET (28 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,17.75
ROVAMYCINE 3 MIU 10 FILM KAPLI TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,4.92
ROXIPIME 1 GR IM/IV ENJEKTABL TOZ ICEREN 1 FLAKON,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,5.14
RUDISTA 85 MG/500 MG FILM KAPLI TABLET (6 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,13.97
RULID 150 MG 10 FILM TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,2.68
RULID 300 MG 7 FILM TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,3.75
RUPAFIN 10 MG 20 TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,4.21
RUXIENCE 100 MG/10 ML I.V. INFUZYONLUK COZELTI HAZIRLAMAK ICIN KONSANTRE ,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,96.69
RUXIENCE 500 MG/50 ML I.V. INFUZYONLUK COZELTI HAZIRLAMAK ICIN KONSANTRE,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,483.47
RYDAPT 25 MG YUMUSAK KAPSUL (112 KAPSUL),NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,10350.0
RYOFEL 500 MG/2 ML I.M./I.V. ENJEKSIYONLUK COZELTI (1 FLAKON),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,9.3
RYZODEG FLEXTOUCH 100 U/ML SC ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR KALEM (5 KALEM),NOVO NORDİSK SAĞLIK ÜRÜNLERİ TİC. LTD. ŞTİ.,85.79
"RYZODEG PENFILL 100 U/ML ENJEKSIYONLUK COZELTI
ICEREN KARTUS (5 KARTUS)",NOVO NORDİSK SAĞLIK ÜRÜNLERİ TİC. LTD. ŞTİ. ,85.79
SAB SIMPLEX SUSPANSIYON 30 ML,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,16.68
SABRIL 500 MG 100 TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,35.12
"SAIZEN 12 MG/1,5 ML ENJEKSIYONLUK COZELTI ICEREN KARTUS",MERCK İLAÇ ECZA VE KİMYA TİC. A.Ş.,227.99
SAIZEN 20 MG / 2.5 ML KARTUSTA ENJEKSIYONLUK COZELTI (1 KARTUS),MERCK İLAÇ ECZA VE KİMYA TİC. A.Ş.,432.6
SALAZOPYRIN 500 MG 50 ENTERIK TABLET,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,3.24
SAMSCA 15 MG 10 TABLET,ABDİ İBRAHİM OTSUKA İLAÇ SAN. VE TİC. A.Ş,780.0
SANDIMMUN 50 MG 10 AMPUL,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,14.35
SANDIMMUN-NEORAL 100 MG 50 KAPSUL,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,51.24
SANDIMMUN-NEORAL 100 MG 50 ML SOLUSYON,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,55.99
SANDIMMUN-NEORAL 25 MG 50 KAPSUL,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,13.55
"SANDOMIGRAN 0,5 MG 30 DRAJE",NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,2.89
"SANDOSTATIN 0,1 MG 5 AMPUL",NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,6.19
SANDOSTATIN LAR 10 MG 1 FLAKON,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,138.8
SANDOSTATIN LAR 20 MG 1 FLAKON,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,264.16
SANDOSTATIN LAR 30 MG 1 FLAKON,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,398.94
"SARCLISA 100 MG / 5 ML INFUZYONLUK COZELTI
HAZIRLAMAK ICIN KONSANTRE",SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,614.9
"SARCLISA 500 MG / 25 ML INFUZYONLUK COZELTI
HAZIRLAMAK ICIN KONSANTRE",SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,3074.5
SAXENDA 6 MG/ML SC ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR 3 KALEM,NOVO NORDİSK SAĞLIK ÜRÜNLERİ TİC. LTD. ŞTİ.,147.12
SEBIVO 600 MG 28 FILM KAPLI TABLET,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,301.59
SECNIDOX 500 MG 4 FILM TABLET,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,8.82
SEDERGINE VIT-C 0.33 G / 0.2 G EFERVESAN TABLET (10 TABLET),ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,10.59
SEFPODO 200 MG FILM KAPLI TABLET (10 TABLET ),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,7.39
SEFPODO 200 MG FILM KAPLI TABLET (20 TABLET ),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,14.46
SELINCRO 18 MG 14 FILM KAPLI TABLET,LUNDBECK İLAÇ TİC. LTD. ŞTİ.,51.78
SELINCRO 18 MG 7 FILM KAPLI TABLET,LUNDBECK İLAÇ TİC. LTD. ŞTİ.,28.99
SELKAP 200 MG 30 SERT KAPSUL,WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,5.22
SENNALAX 20 MG 30 ENT. TABLET,TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,2.22
SENNALAX 20 MG ENTERIK TABLET (20 TABLET),TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,10.78
"SEPTIX 2 MG/ML + 0,5 MG/ML MENTOLLU ORAL SPREY, COZELTI (30 ML)",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,11.68
SEPTIX 5 MG/1 MG LIMON AROMALI PASTIL (20 PASTIL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,7.04
SEPTIX 5 MG/1 MG MENTOL AROMALI PASTIL (20 PASTIL),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,7.04
SERDOLECT 12 MG 28 FILM TABLET,LUNDBECK İLAÇ TİC. LTD. ŞTİ.,73.3
SERDOLECT 16 MG 28 FILM TABLET,LUNDBECK İLAÇ TİC. LTD. ŞTİ.,90.23
SERDOLECT 20 MG 28 FILM TABLET,LUNDBECK İLAÇ TİC. LTD. ŞTİ.,103.76
SERDOLECT 4 MG 30 FILM TABLET,LUNDBECK İLAÇ TİC. LTD. ŞTİ.,17.71
SERDOLECT 4 MG 30 FILM TABLET,LUNDBECK İLAÇ TİC. LTD. ŞTİ.,17.71
SERETIDE 100 MCG 60 DOZ DISKUS,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,12.37
SERETIDE 125 MCG + 25 MCG INHALER (120 DOZ),GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,16.03
SERETIDE 250 MCG + 25 MCG INHALER (120 DOZ),GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,19.55
SERETIDE 250 MCG 60 DOZ DISKUS,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,15.71
SERETIDE 500/50 MCG 60 DOZ DISKUS,GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,19.28
SERODIFEN %5 JEL (100 G),DR. SERTUS İLAÇ SAN. VE TİC. LTD. ŞTİ.,11.45
SEROQUEL 100 MG 30 FILM TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,48.72
SEROQUEL 200 MG 30 FILM TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,32.62
SEROQUEL 200 MG 60 FILM TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,37.15
SEROQUEL 25 MG 30 FILM TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,12.54
SEROQUEL 300 MG 30 FILM TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,52.34
SEROQUEL 300 MG 60 FILM TABLET,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,52.34
"SERTOFEN %1,25 60G JEL",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,4.58
SERTOFEN 25 MG 20 FILM TABLET,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,2.56
SERTOFEN 50 MG/2 ML ENJEKSIYONLUK COZELTI ICEREN 6 AMPUL,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,3.58
SETIDRIL 10 MG FILM KAPLI TABLET (20 FILM TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,4.4
SEVORANE %100 INHALASYON COZELTISI,ABBVİE TIBBİ İLAÇLAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ,92.21
"SHINGRIX 0,5 ML IM ENJEKSIYONLUK COZELTI HAZIRLAMAK ICIN TOZ VE SUSPANSIYON (1 ADET)",GLAXOSMİTHKLİNE İLAÇLARI SAN. VE TİC. A.Ş.,222.57
SIABET 100 MG FILM KAPLI TABLET (28 ADET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,14.0
SIBELIUM 5 MG 50 TABLET,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,3.17
SIKLOFORD 500 MG I.V. INFUZYONLUK COZELTI HAZIRLAMAK ICIN LIYOFILIZE TOZ,WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,66.18
"SIKLOPLEJIN % 1 GOZ DAMLASI, COZELTI 5 ML",ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,2.67
SILDEGRA 100 MG 4 FILM TABLET,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,58.3
SILDEGRA 50 MG 4 FILM TABLET,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,42.61
SILFECT 100 MG FILM KAPLI TABLET (4 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,38.15
SILFECT 25 MG FILM KAPLI TABLET (4 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,26.12
SILFECT 50 MG FILM KAPLI TABLET (4 TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,31.94
SILMED 100 MG FILM KAPLI TABLET (4 TABLET),DR. SERTUS İLAÇ SAN. VE TİC. LTD. ŞTİ.,38.15
"SIMBRINZA 10 MG/ML + 2 MG/ML GOZ DAMLASI, SUSPANSIYON (5 ML)",NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,7.5
SIMEPAZM 40 MG/80 MG FILM KAPLI TABLET (30 TABLET),TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,6.12
SIMEXIL 140 MG YUMUSAK KAPSUL (40 KAPSUL),WORLD MEDICINE OPHTHALMICS İLAÇLARI LTD. ŞTİ.,5.21
"SIMFIX 100 MG/ML ORAL DAMLA, EMULSIYON",WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,4.96
SIMFLAT 40 MG / 80 MG 30 FILM TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,8.49
SIMFLAT 40MG/80MG FILM KAPLI TABLET 90 TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,18.23
SIMKELMA 5G ORAL SUSPANSIYON HAZIRLAMAK ICIN TOZ-11 SASE,ASTRAZENECA İLAÇ SAN.VE TİC.LTD.ŞTİ.,233.39
SIMPONI 50 MG ENJ. COZ.ICEREN KUL. HAZIR 1 ENJEKTOR,MERCK SHARP DOHME İLAÇLARI LTD. ŞTİ.,620.0
SIMPONI 50 MG ENJ. COZ.ICEREN KUL. HAZIR 1 KALEM,MERCK SHARP DOHME İLAÇLARI LTD. ŞTİ.,609.32
"SIMPONI 50 MG/0.5 ML PEN SC ENJEKSIYONLUK COZELTI ICEREN
KULLANIMA HAZIR KALEM (1 KALEM)",JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,609.32
SIMPONI 50 MG/0.5 ML SC ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR ENJEKTOR (1 ENJEKTOR),JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,620.0
SIMULECT 20 MG 1 FLAKON,NOVARTİS SAĞLIK GIDA VE TARIM ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ,782.87
"SINECOD 7,5 MG 100 ML SURUP",HALEON TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,2.36
SINECOD DEPO 50 MG 20 TABLET,HALEON TÜKETİCİ SAĞLIĞI ANONİM ŞİRKETİ,8.88
SINGULAIR 10 MG 28 TABLET,MERCK SHARP DOHME İLAÇLARI LTD. ŞTİ.,7.96
SINGULAIR 10 MG FILM KAPLI TABLET (28 TABLET),ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,7.96
SINGULAIR 4 MG CIGNEME TABLETI (28 TABLET),ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,7.96
SINGULAIR 5 MG CIGNEME TABLETI (28 TABLET),ORGANON TURKEY İLAÇLARI LİMİTED ŞİRKETİ,7.96
"SIPLONE %0.3 GOZ DAMLASI, COZELTI (5 ML, 1 SISE)",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,2.18
SIPLONE 500 MG 10 FILM TABLET,WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,18.35
SIROKSIL TIRNAK CILASI SETI,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,19.65
SIRTURO 100 MG 24 TABLET,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,2823.12
SITAROL 40 MG IV ENJEKSIYONLUK/INFUZYONLUK COZELTI HAZIRLAMAK ICIN TOZ (1 FLAKON),WORLD MEDICINE İLAÇLARI LTD. ŞTİ.,3.01
SITRAKS 40 MG/5 ML 30 ML SURUP,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,1.08
SKINOREN % 20 30 GR KREM,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,23.48
SKYRIZI 150 MG/ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR ENJEKTOR,ABBVİE TIBBİ İLAÇLAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ,2300.0
SKYRIZI 150 MG/ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR KALEM,ABBVİE TIBBİ İLAÇLAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ,2300.0
SKYRIZI 75 MG/0.83 ML ENJEKSIYONLUK COZELTI ICEREN KULLANIMA HAZIR ENJEKTOR (2 ADET),ABBVİE TIBBİ İLAÇLAR SANAYİ VE TİCARET LİMİTED ŞİRKETİ,2300.0
SLEEPEX 100 MG TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,17.57
SLEEPEX 200 MG TABLET,ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET A.Ş,35.14
"SLEZOL FORTE 1MG/ML + 3 MG/ML GOZ DAMLASI, COZELTI",WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,4.2
SOLIAN 200 MG 60 TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,25.53
SOLIAN 400 MG 30 FILM TABLET,SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,11.32
SOLIQUA SOLOSTAR 100 U/ML VE 33 MCG/ML SC ENJEKSIYONLUK COZ. ICEREN KULLANIMA HAZIR ENJ. KALEMI (3 KALEM),SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,101.04
SOLIQUA SOLOSTAR 100 U/ML VE 50 MCG/ML SC ENJEKSIYONLUK COZ. ICEREN KULLANIMA HAZIR ENJ. KALEMI (3 KALEM),SANOFİ SAĞLIK ÜRÜNLERİ LTD. ŞTİ.,101.04
SOMATOSAN 3 MG IV INFUZYON ICIN 1 AMPUL,TEVA İLAÇLARI SANAYİ VE TİCARET A.Ş,59.13
SOMAVERT 10 MG 30 FLAKON,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,1562.4
SOMAVERT 15 MG 30 FLAKON,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,2343.59
SOMAVERT 20 MG 30 FLAKON,PFİZER PFE İLAÇLARI ANONİM ŞİRKETİ,3124.78
SOTACAR 245 MG FILM KAPLI TABLET (30 TABLET),TRIPHARMA İLAÇ SANAYİ VE TİCARET A.Ş,111.14
SOVALDI 400 MG 28 FILM KAPLI TABLET,GİLEAD SCİENCES İLAÇ TİCARET LTD. ŞTİ,7200.0
SPASMOMEN 40 MG FILM KAPLI TABLET (30 TABLET),MENARİNİ İLAÇ SANAYİ VE TİCARET A.Ş.,3.46
SPIRIVA 18 MCG 30 INHALASYON KAPSULU,BOEHRİNGER INGELHEİM İLAÇ TİCARET A.Ş.,19.5
SPORANOX 10 MG/ML ORAL COZELTI,JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,36.89
"SPRAVATO 28 MG BURUN SPREYI, COZELTI (2 ADET)",JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,360.0
"SPRAVATO 28 MG BURUN SPREYI, COZELTI (3 ADET)",JOHNSON AND JOHNSON SIHHİ MAL. SAN. VE TİC. LTD. ŞTİ.,540.0
SPRYCEL 20 MG 60 FILM KAPLI TABLET,BRISTOL-MYERS SQUIBB İLAÇLARI INC. İSTANBUL ŞUBESİ,744.96
SPRYCEL 50 MG 60 FILM KAPLI TABLET,BRISTOL-MYERS SQUIBB İLAÇLARI INC. İSTANBUL ŞUBESİ,1505.78
SPRYCEL 70 MG 60 FILM KAPLI TABLET,BRISTOL-MYERS SQUIBB İLAÇLARI INC. İSTANBUL ŞUBESİ,1413.27
SPYLACTON 100 MG FILM KAPLI TABLET (16 FILM TABLET),WORLD MEDICINE İLAÇ SAN. VE TİC. A.Ş.,1.84
